B1=0x38 B2=0xe5 B3=0x2c LB=0 MB=0 RB=0 XOV=0 X=-27 YOV=0 Y=-212
B1=0x38 B2=0x01 B3=0x01 LB=0 MB=0 RB=0 XOV=0 X=-255 YOV=0 Y=-255
B1=0x38 B2=0x36 B3=0xf9 LB=0 MB=0 RB=0 XOV=0 X=-202 YOV=0 Y=-7
B1=0x38 B2=0x01 B3=0x92 LB=0 MB=0 RB=0 XOV=0 X=-255 YOV=0 Y=-110
B1=0x38 B2=0x01 B3=0xfa LB=0 MB=0 RB=0 XOV=0 X=-255 YOV=0 Y=-6
B1=0x18 B2=0x01 B3=0x1e LB=0 MB=0 RB=0 XOV=0 X=-255 YOV=0 Y=30
B1=0x18 B2=0x01 B3=0x57 LB=0 MB=0 RB=0 XOV=0 X=-255 YOV=0 Y=87
B1=0x18 B2=0x01 B3=0xa0 LB=0 MB=0 RB=0 XOV=0 X=-255 YOV=0 Y=160
B1=0x18 B2=0x70 B3=0xb1 LB=0 MB=0 RB=0 XOV=0 X=-144 YOV=0 Y=177
B1=0x08 B2=0x62 B3=0xff LB=0 MB=0 RB=0 XOV=0 X=98 YOV=0 Y=255
B1=0x08 B2=0xff B3=0xff LB=0 MB=0 RB=0 XOV=0 X=255 YOV=0 Y=255
B1=0x08 B2=0xff B3=0xff LB=0 MB=0 RB=0 XOV=0 X=255 YOV=0 Y=255
B1=0x08 B2=0xff B3=0xff LB=0 MB=0 RB=0 XOV=0 X=255 YOV=0 Y=255
B1=0x08 B2=0xff B3=0xff LB=0 MB=0 RB=0 XOV=0 X=255 YOV=0 Y=255
B1=0x08 B2=0xff B3=0xc6 LB=0 MB=0 RB=0 XOV=0 X=255 YOV=0 Y=198
B1=0x08 B2=0xff B3=0xff LB=0 MB=0 RB=0 XOV=0 X=255 YOV=0 Y=255
B1=0x08 B2=0xff B3=0xff LB=0 MB=0 RB=0 XOV=0 X=255 YOV=0 Y=255
B1=0x08 B2=0xa5 B3=0x4b LB=0 MB=0 RB=0 XOV=0 X=165 YOV=0 Y=75
B1=0x08 B2=0x16 B3=0x0d LB=0 MB=0 RB=0 XOV=0 X=22 YOV=0 Y=13
B1=0x38 B2=0x69 B3=0xd1 LB=0 MB=0 RB=0 XOV=0 X=-151 YOV=0 Y=-47
B1=0x38 B2=0x01 B3=0xa2 LB=0 MB=0 RB=0 XOV=0 X=-255 YOV=0 Y=-94
B1=0x38 B2=0x01 B3=0x6f LB=0 MB=0 RB=0 XOV=0 X=-255 YOV=0 Y=-145
B1=0x38 B2=0x01 B3=0x01 LB=0 MB=0 RB=0 XOV=0 X=-255 YOV=0 Y=-255
B1=0x38 B2=0x01 B3=0xf0 LB=0 MB=0 RB=0 XOV=0 X=-255 YOV=0 Y=-16
B1=0x38 B2=0x01 B3=0x01 LB=0 MB=0 RB=0 XOV=0 X=-255 YOV=0 Y=-255
B1=0x38 B2=0x01 B3=0x01 LB=0 MB=0 RB=0 XOV=0 X=-255 YOV=0 Y=-255
B1=0x38 B2=0x01 B3=0x01 LB=0 MB=0 RB=0 XOV=0 X=-255 YOV=0 Y=-255
B1=0x38 B2=0xc0 B3=0x01 LB=0 MB=0 RB=0 XOV=0 X=-64 YOV=0 Y=-255
B1=0x28 B2=0xf1 B3=0x01 LB=0 MB=0 RB=0 XOV=0 X=241 YOV=0 Y=-255
B1=0x28 B2=0xff B3=0x1b LB=0 MB=0 RB=0 XOV=0 X=255 YOV=0 Y=-229
B1=0x28 B2=0xff B3=0x4f LB=0 MB=0 RB=0 XOV=0 X=255 YOV=0 Y=-177
B1=0x28 B2=0xff B3=0x7d LB=0 MB=0 RB=0 XOV=0 X=255 YOV=0 Y=-131
B1=0x28 B2=0xff B3=0xf1 LB=0 MB=0 RB=0 XOV=0 X=255 YOV=0 Y=-15
B1=0x28 B2=0xb1 B3=0xf3 LB=0 MB=0 RB=0 XOV=0 X=177 YOV=0 Y=-13
B1=0x08 B2=0xff B3=0x96 LB=0 MB=0 RB=0 XOV=0 X=255 YOV=0 Y=150
B1=0x08 B2=0xbe B3=0xc9 LB=0 MB=0 RB=0 XOV=0 X=190 YOV=0 Y=201
B1=0x08 B2=0xfc B3=0xdf LB=0 MB=0 RB=0 XOV=0 X=252 YOV=0 Y=223
B1=0x18 B2=0xef B3=0xff LB=0 MB=0 RB=0 XOV=0 X=-17 YOV=0 Y=255
B1=0x18 B2=0x14 B3=0xff LB=0 MB=0 RB=0 XOV=0 X=-236 YOV=0 Y=255
B1=0x18 B2=0x01 B3=0xd5 LB=0 MB=0 RB=0 XOV=0 X=-255 YOV=0 Y=213
B1=0x18 B2=0x01 B3=0xff LB=0 MB=0 RB=0 XOV=0 X=-255 YOV=0 Y=255
B1=0x18 B2=0x01 B3=0x65 LB=0 MB=0 RB=0 XOV=0 X=-255 YOV=0 Y=101
B1=0x18 B2=0x01 B3=0x20 LB=0 MB=0 RB=0 XOV=0 X=-255 YOV=0 Y=32
B1=0x18 B2=0x01 B3=0x00 LB=0 MB=0 RB=0 XOV=0 X=-255 YOV=0 Y=0
B1=0x38 B2=0x01 B3=0x55 LB=0 MB=0 RB=0 XOV=0 X=-255 YOV=0 Y=-171
B1=0x38 B2=0x01 B3=0x73 LB=0 MB=0 RB=0 XOV=0 X=-255 YOV=0 Y=-141
B1=0x38 B2=0x8c B3=0x77 LB=0 MB=0 RB=0 XOV=0 X=-116 YOV=0 Y=-137
B1=0x28 B2=0x84 B3=0x01 LB=0 MB=0 RB=0 XOV=0 X=132 YOV=0 Y=-255
B1=0x28 B2=0xff B3=0x31 LB=0 MB=0 RB=0 XOV=0 X=255 YOV=0 Y=-207
B1=0x28 B2=0x08 B3=0x1d LB=0 MB=0 RB=0 XOV=0 X=8 YOV=0 Y=-227
B1=0x28 B2=0xff B3=0x01 LB=0 MB=0 RB=0 XOV=0 X=255 YOV=0 Y=-255
B1=0x28 B2=0xb0 B3=0x3c LB=0 MB=0 RB=0 XOV=0 X=176 YOV=0 Y=-196
B1=0x28 B2=0xff B3=0x62 LB=0 MB=0 RB=0 XOV=0 X=255 YOV=0 Y=-158
B1=0x28 B2=0xff B3=0x77 LB=0 MB=0 RB=0 XOV=0 X=255 YOV=0 Y=-137
B1=0x28 B2=0xff B3=0xf4 LB=0 MB=0 RB=0 XOV=0 X=255 YOV=0 Y=-12
B1=0x08 B2=0xec B3=0x00 LB=0 MB=0 RB=0 XOV=0 X=236 YOV=0 Y=0
B1=0x18 B2=0xef B3=0x1b LB=0 MB=0 RB=0 XOV=0 X=-17 YOV=0 Y=27
B1=0x18 B2=0x48 B3=0x46 LB=0 MB=0 RB=0 XOV=0 X=-184 YOV=0 Y=70
